,GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000,popchange,percent,k-means label
4068,36047052700,140,36,47,35620,408,0.0,0.0,Census Tract 527,6629.0,2438,7277.0,2137,6629,7277,-648,-8.904768448536485,0
4069,36047053100,140,36,47,35620,408,0.0,0.0,Census Tract 531,7027.0,1656,2582.0,668,7027,2582,4445,172.15336948102248,5
4070,36047053300,140,36,47,35620,408,0.0,0.0,Census Tract 533,6566.0,1886,7560.0,1851,6566,7560,-994,-13.148148148148147,0
4071,36047053400,140,36,47,35620,408,0.0,0.0,Census Tract 534,4383.0,1479,4612.0,1425,4383,4612,-229,-4.965307892454467,0
4072,36047053700,140,36,47,35620,408,0.0,0.0,Census Tract 537,3575.0,728,1963.0,433,3575,1963,1612,82.11920529801324,5
4073,36047054300,140,36,47,35620,408,0.0,0.0,Census Tract 543,327.0,208,38.0,23,327,38,289,760.5263157894738,3
4074,36047054900,140,36,47,35620,408,0.0,0.0,Census Tract 549,3122.0,1209,1488.0,605,3122,1488,1634,109.81182795698925,5
4075,36047055100,140,36,47,35620,408,0.0,0.0,Census Tract 551,4597.0,2125,4313.0,1702,4597,4313,284,6.5847437978205425,0
4076,36047055300,140,36,47,35620,408,0.0,0.0,Census Tract 553,2596.0,1413,2583.0,1257,2596,2583,13,0.5032907471931862,0
4077,36047055700,140,36,47,35620,408,0.0,0.0,Census Tract 557,1655.0,1006,1189.0,608,1655,1189,466,39.19259882253995,0
4078,36047056200,140,36,47,35620,408,0.0,0.0,Census Tract 562,1654.0,677,1673.0,536,1654,1673,-19,-1.1356843992827257,0
4079,36047056400,140,36,47,35620,408,0.0,0.0,Census Tract 564,2451.0,1153,2442.0,1032,2451,2442,9,0.36855036855036855,0
4080,36047056500,140,36,47,35620,408,0.0,0.0,Census Tract 565,3255.0,1855,3533.0,1619,3255,3533,-278,-7.868666855363713,0
4081,36047057500,140,36,47,35620,408,0.0,0.0,Census Tract 575,4249.0,2175,5006.0,2037,4249,5006,-757,-15.121853775469438,0
4082,36047059300,140,36,47,35620,408,0.0,0.0,Census Tract 593,2228.0,976,2488.0,979,2228,2488,-260,-10.45016077170418,0
4083,36047059600,140,36,47,35620,408,0.0,0.0,Census Tract 596,2306.0,1222,2249.0,1186,2306,2249,57,2.5344597598932856,0
4084,36047060800,140,36,47,35620,408,0.0,0.0,Census Tract 608,3574.0,1842,3725.0,1468,3574,3725,-151,-4.053691275167785,0
4085,36047061600,140,36,47,35620,408,0.0,0.0,Census Tract 616,1656.0,628,1521.0,579,1656,1521,135,8.875739644970414,0
4086,36047062000,140,36,47,35620,408,0.0,0.0,Census Tract 620,1850.0,845,1759.0,719,1850,1759,91,5.1733939738487775,0
4087,36047063800,140,36,47,35620,408,0.0,0.0,Census Tract 638,1524.0,822,1507.0,622,1524,1507,17,1.1280690112806901,0
4088,36047064600,140,36,47,35620,408,0.0,0.0,Census Tract 646,2189.0,753,2064.0,717,2189,2064,125,6.0562015503875966,0
4089,36047064800,140,36,47,35620,408,0.0,0.0,Census Tract 648,1945.0,728,1974.0,688,1945,1974,-29,-1.4690982776089159,0
4090,36047066000,140,36,47,35620,408,0.0,0.0,Census Tract 660,1773.0,787,1662.0,635,1773,1662,111,6.678700361010831,0
4091,36047067400,140,36,47,35620,408,0.0,0.0,Census Tract 674,1964.0,638,2009.0,645,1964,2009,-45,-2.2399203583872573,0
4092,36047067600,140,36,47,35620,408,0.0,0.0,Census Tract 676,1657.0,585,1738.0,615,1657,1738,-81,-4.660529344073648,0
4093,36047068000,140,36,47,35620,408,0.0,0.0,Census Tract 680,1809.0,593,1780.0,598,1809,1780,29,1.6292134831460674,0
4094,36047072000,140,36,47,35620,408,0.0,0.0,Census Tract 720,2167.0,681,1643.0,566,2167,1643,524,31.89287888009738,0
4095,36047072400,140,36,47,35620,408,0.0,0.0,Census Tract 724,1755.0,676,1984.0,721,1755,1984,-229,-11.542338709677418,0
4096,36047072600,140,36,47,35620,408,0.0,0.0,Census Tract 726,2093.0,708,2535.0,767,2093,2535,-442,-17.435897435897434,0
4097,36047073000,140,36,47,35620,408,0.0,0.0,Census Tract 730,1979.0,677,2327.0,777,1979,2327,-348,-14.954877524709929,0
4098,36047073200,140,36,47,35620,408,0.0,0.0,Census Tract 732,2096.0,736,2345.0,740,2096,2345,-249,-10.618336886993603,0
4099,36047073400,140,36,47,35620,408,0.0,0.0,Census Tract 734,1889.0,622,2165.0,604,1889,2165,-276,-12.748267898383373,0
4100,36047074000,140,36,47,35620,408,0.0,0.0,Census Tract 740,3531.0,1146,3623.0,1141,3531,3623,-92,-2.5393320452663537,0
4101,36047074200,140,36,47,35620,408,0.0,0.0,Census Tract 742,3292.0,998,3348.0,1036,3292,3348,-56,-1.6726403823178015,0
4102,36047074400,140,36,47,35620,408,0.0,0.0,Census Tract 744,2492.0,730,2349.0,642,2492,2349,143,6.087696892294593,0
4103,36047076000,140,36,47,35620,408,0.0,0.0,Census Tract 760,2776.0,1119,2993.0,1113,2776,2993,-217,-7.2502505846976275,0
4104,36047076600,140,36,47,35620,408,0.0,0.0,Census Tract 766,2061.0,735,2297.0,764,2061,2297,-236,-10.274270787984326,0
4105,36047077400,140,36,47,35620,408,0.0,0.0,Census Tract 774,2881.0,1135,3121.0,1161,2881,3121,-240,-7.6898429990387696,0
4106,36047078000,140,36,47,35620,408,0.0,0.0,Census Tract 780,2092.0,650,2555.0,737,2092,2555,-463,-18.12133072407045,0
4107,36047078600,140,36,47,35620,408,0.0,0.0,Census Tract 786,4256.0,1797,4469.0,1822,4256,4469,-213,-4.766166927724323,0
4108,36047079200,140,36,47,35620,408,0.0,0.0,Census Tract 792,4372.0,1516,3815.0,1400,4372,3815,557,14.600262123197902,0
4109,36047079601,140,36,47,35620,408,0.0,0.0,Census Tract 796.01,4413.0,1874,4966.0,1938,4413,4966,-553,-11.135722915827628,0
4110,36047080000,140,36,47,35620,408,0.0,0.0,Census Tract 800,3487.0,1438,3927.0,1480,3487,3927,-440,-11.204481792717088,0
4111,36047080600,140,36,47,35620,408,0.0,0.0,Census Tract 806,3386.0,1221,2770.0,1028,3386,2770,616,22.23826714801444,0
4112,36047081400,140,36,47,35620,408,0.0,0.0,Census Tract 814,2635.0,1002,3080.0,1021,2635,3080,-445,-14.44805194805195,0
4113,36047081600,140,36,47,35620,408,0.0,0.0,Census Tract 816,2791.0,980,3011.0,982,2791,3011,-220,-7.306542676851545,0
4114,36047082000,140,36,47,35620,408,0.0,0.0,Census Tract 820,5281.0,1981,5392.0,1982,5281,5392,-111,-2.058605341246291,0
4115,36047082200,140,36,47,35620,408,0.0,0.0,Census Tract 822,7280.0,2860,7463.0,2718,7280,7463,-183,-2.452097011925499,0
4116,36047082400,140,36,47,35620,408,0.0,0.0,Census Tract 824,4730.0,1782,4448.0,1666,4730,4448,282,6.339928057553957,0
4117,36047082600,140,36,47,35620,408,0.0,0.0,Census Tract 826,5513.0,2069,6051.0,2097,5513,6051,-538,-8.891092381424558,0
4118,36047083400,140,36,47,35620,408,0.0,0.0,Census Tract 834,1701.0,572,2132.0,624,1701,2132,-431,-20.215759849906192,0
4119,36047083600,140,36,47,35620,408,0.0,0.0,Census Tract 836,1929.0,727,2186.0,748,1929,2186,-257,-11.756633119853614,0
4120,36047083800,140,36,47,35620,408,0.0,0.0,Census Tract 838,2189.0,735,2521.0,766,2189,2521,-332,-13.169377231257437,0
4121,36047086200,140,36,47,35620,408,0.0,0.0,Census Tract 862,2996.0,1154,3395.0,1196,2996,3395,-399,-11.752577319587628,0
4122,36047086400,140,36,47,35620,408,0.0,0.0,Census Tract 864,2231.0,780,2134.0,735,2231,2134,97,4.545454545454546,0
4123,36047086600,140,36,47,35620,408,0.0,0.0,Census Tract 866,3149.0,1285,3215.0,1184,3149,3215,-66,-2.052877138413686,0
4124,36047087200,140,36,47,35620,408,0.0,0.0,Census Tract 872,2868.0,1107,3627.0,1119,2868,3627,-759,-20.926385442514476,0
4125,36047087600,140,36,47,35620,408,0.0,0.0,Census Tract 876,1742.0,634,1707.0,615,1742,1707,35,2.0503807850029294,0
4126,36047088400,140,36,47,35620,408,0.0,0.0,Census Tract 884,5236.0,2106,5093.0,2001,5236,5093,143,2.8077753779697625,0
4127,36047089200,140,36,47,35620,408,0.0,0.0,Census Tract 892,3651.0,1548,4012.0,1546,3651,4012,-361,-8.998005982053838,0
4128,36047092000,140,36,47,35620,408,0.0,0.0,Census Tract 920,3154.0,1070,2892.0,1090,3154,2892,262,9.059474412171507,0
4129,36047092200,140,36,47,35620,408,0.0,0.0,Census Tract 922,2691.0,1276,2865.0,1258,2691,2865,-174,-6.0732984293193715,0
4130,36047092800,140,36,47,35620,408,0.0,0.0,Census Tract 928,2656.0,1090,2801.0,1099,2656,2801,-145,-5.17672259907176,0
4131,36047093000,140,36,47,35620,408,0.0,0.0,Census Tract 930,2547.0,1016,2775.0,1009,2547,2775,-228,-8.216216216216216,0
4132,36047093800,140,36,47,35620,408,0.0,0.0,Census Tract 938,2374.0,919,2654.0,966,2374,2654,-280,-10.550113036925396,0
4133,36047094401,140,36,47,35620,408,0.0,0.0,Census Tract 944.01,3202.0,1182,3446.0,1188,3202,3446,-244,-7.080673244341265,0
4134,36047094600,140,36,47,35620,408,0.0,0.0,Census Tract 946,1830.0,708,2090.0,759,1830,2090,-260,-12.440191387559809,0
4135,36047095000,140,36,47,35620,408,0.0,0.0,Census Tract 950,2906.0,976,3182.0,1019,2906,3182,-276,-8.673790069138906,0
4136,36047095400,140,36,47,35620,408,0.0,0.0,Census Tract 954,4607.0,1572,4742.0,1638,4607,4742,-135,-2.846900042176297,0
4137,36047095800,140,36,47,35620,408,0.0,0.0,Census Tract 958,3456.0,1189,3351.0,1168,3456,3351,105,3.133393017009848,0
4138,36047097000,140,36,47,35620,408,0.0,0.0,Census Tract 970,2105.0,781,2078.0,740,2105,2078,27,1.2993262752646775,0
4139,36047097400,140,36,47,35620,408,0.0,0.0,Census Tract 974,2724.0,760,2599.0,567,2724,2599,125,4.8095421315890725,0
4140,36047098200,140,36,47,35620,408,0.0,0.0,Census Tract 982,4305.0,1592,4542.0,1589,4305,4542,-237,-5.217965653896962,0
4141,36047098400,140,36,47,35620,408,0.0,0.0,Census Tract 984,1978.0,687,2066.0,678,1978,2066,-88,-4.259438528557599,0
4142,36047098600,140,36,47,35620,408,0.0,0.0,Census Tract 986,2862.0,1035,3128.0,1038,2862,3128,-266,-8.503836317135551,0
4143,36047098800,140,36,47,35620,408,0.0,0.0,Census Tract 988,3054.0,1086,3074.0,1060,3054,3074,-20,-0.6506180871828237,0
4144,36047099000,140,36,47,35620,408,0.0,0.0,Census Tract 990,1422.0,503,1531.0,513,1422,1531,-109,-7.119529719137818,0
4145,36047099200,140,36,47,35620,408,0.0,0.0,Census Tract 992,1833.0,643,1847.0,646,1833,1847,-14,-0.7579859231185706,0
4146,36047099400,140,36,47,35620,408,0.0,0.0,Census Tract 994,1978.0,653,1930.0,624,1978,1930,48,2.4870466321243523,0
4147,36047099600,140,36,47,35620,408,0.0,0.0,Census Tract 996,3631.0,1180,3875.0,1245,3631,3875,-244,-6.296774193548386,0
4148,36047099800,140,36,47,35620,408,0.0,0.0,Census Tract 998,3784.0,1356,3736.0,1337,3784,3736,48,1.284796573875803,0
4149,36047100600,140,36,47,35620,408,0.0,0.0,Census Tract 1006,2489.0,880,2581.0,886,2489,2581,-92,-3.564509879891515,0
4150,36047101000,140,36,47,35620,408,0.0,0.0,Census Tract 1010,2318.0,780,2155.0,778,2318,2155,163,7.5638051044083525,0
4151,36047101200,140,36,47,35620,408,0.0,0.0,Census Tract 1012,1932.0,756,2016.0,775,1932,2016,-84,-4.166666666666666,0
4152,36047101600,140,36,47,35620,408,0.0,0.0,Census Tract 1016,1464.0,496,1572.0,508,1464,1572,-108,-6.870229007633588,0
4153,36047101800,140,36,47,35620,408,0.0,0.0,Census Tract 1018,1851.0,803,2020.0,800,1851,2020,-169,-8.366336633663368,0
4154,36047102200,140,36,47,35620,408,0.0,0.0,Census Tract 1022,2075.0,777,2106.0,790,2075,2106,-31,-1.4719848053181388,0
4155,36047102800,140,36,47,35620,408,0.0,0.0,Census Tract 1028,1579.0,525,1720.0,507,1579,1720,-141,-8.197674418604652,0
4156,36047103400,140,36,47,35620,408,0.0,0.0,Census Tract 1034,3918.0,1601,3951.0,1616,3918,3951,-33,-0.8352315869400152,0
4157,36047105801,140,36,47,35620,408,0.0,0.0,Census Tract 1058.01,6928.0,3251,7585.0,3429,6928,7585,-657,-8.66183256427159,0
4158,36047107000,140,36,47,35620,408,0.0,0.0,Census Tract 1070,322.0,187,294.0,0,322,294,28,9.523809523809524,0
4159,36047111600,140,36,47,35620,408,0.0,0.0,Census Tract 1116,3484.0,1076,2535.0,756,3484,2535,949,37.43589743589744,0
4160,36047111800,140,36,47,35620,408,0.0,0.0,Census Tract 1118,3053.0,1142,2623.0,924,3053,2623,430,16.39344262295082,0
4161,36047112200,140,36,47,35620,408,0.0,0.0,Census Tract 1122,3371.0,1182,2914.0,1026,3371,2914,457,15.682910089224434,0
4162,36047112400,140,36,47,35620,408,0.0,0.0,Census Tract 1124,3416.0,1232,3253.0,1109,3416,3253,163,5.010759299108515,0
4163,36047112800,140,36,47,35620,408,0.0,0.0,Census Tract 1128,3822.0,1579,3937.0,1445,3822,3937,-115,-2.921005842011684,0
4164,36047113400,140,36,47,35620,408,0.0,0.0,Census Tract 1134,2838.0,786,2998.0,769,2838,2998,-160,-5.33689126084056,0
4165,36047114600,140,36,47,35620,408,0.0,0.0,Census Tract 1146,2998.0,962,3036.0,913,2998,3036,-38,-1.251646903820817,0
4166,36047115800,140,36,47,35620,408,0.0,0.0,Census Tract 1158,2983.0,1065,2929.0,996,2983,2929,54,1.8436326391259816,0
4167,36047116600,140,36,47,35620,408,0.0,0.0,Census Tract 1166,2907.0,995,2599.0,804,2907,2599,308,11.850711812235474,0
4168,36047116800,140,36,47,35620,408,0.0,0.0,Census Tract 1168,2057.0,690,1957.0,628,2057,1957,100,5.109862033725089,0
4169,36047117202,140,36,47,35620,408,0.0,0.0,Census Tract 1172.02,3907.0,1276,4287.0,1298,3907,4287,-380,-8.864007464427338,0
4170,36047119000,140,36,47,35620,408,0.0,0.0,Census Tract 1190,2127.0,661,1986.0,620,2127,1986,141,7.099697885196375,0
4171,36047119600,140,36,47,35620,408,0.0,0.0,Census Tract 1196,5403.0,1860,4972.0,1667,5403,4972,431,8.668543845534996,0
4172,36061024000,140,36,61,35620,408,0.0,0.0,Census Tract 240,1648.0,0,1386.0,0,1648,1386,262,18.9033189033189,0
4173,36047120000,140,36,47,35620,408,0.0,0.0,Census Tract 1200,2148.0,646,2247.0,615,2148,2247,-99,-4.405874499332444,0
4174,36047120200,140,36,47,35620,408,0.0,0.0,Census Tract 1202,1900.0,527,1916.0,526,1900,1916,-16,-0.8350730688935281,0
4175,36047123700,140,36,47,35620,408,0.0,0.0,Census Tract 1237,6008.0,1392,1838.0,642,6008,1838,4170,226.87704026115344,5
4176,36047150200,140,36,47,35620,408,0.0,0.0,Census Tract 1502,2540.0,1108,2268.0,953,2540,2268,272,11.992945326278658,0
4280,36061000201,140,36,61,35620,408,0.0,0.0,Census Tract 2.01,3058.0,1060,3329.0,1059,3058,3329,-271,-8.14058275758486,0
4281,36061000800,140,36,61,35620,408,0.0,0.0,Census Tract 8,10290.0,3730,10948.0,3712,10290,10948,-658,-6.010230179028133,0
4282,36061000900,140,36,61,35620,408,0.0,0.0,Census Tract 9,731.0,1098,1245.0,675,731,1245,-514,-41.285140562249,0
4283,36061001001,140,36,61,35620,408,0.0,0.0,Census Tract 10.01,1434.0,796,1361.0,823,1434,1361,73,5.363703159441587,0
4284,36061001002,140,36,61,35620,408,0.0,0.0,Census Tract 10.02,6547.0,2388,6733.0,2380,6547,6733,-186,-2.7625129956928562,0
4285,36061001200,140,36,61,35620,408,0.0,0.0,Census Tract 12,3397.0,1784,3466.0,1776,3397,3466,-69,-1.9907674552798615,0
4286,36061001300,140,36,61,35620,408,0.0,0.0,Census Tract 13,4479.0,3068,1556.0,1087,4479,1556,2923,187.853470437018,5
4287,36061001800,140,36,61,35620,408,0.0,0.0,Census Tract 18,8660.0,3417,10157.0,3227,8660,10157,-1497,-14.738603918479868,0
4288,36061002201,140,36,61,35620,408,0.0,0.0,Census Tract 22.01,6398.0,2806,6646.0,2707,6398,6646,-248,-3.731567860367138,0
4289,36061002500,140,36,61,35620,408,0.0,0.0,Census Tract 25,4869.0,1889,5209.0,1935,4869,5209,-340,-6.527164522941063,0
4290,36061002601,140,36,61,35620,408,0.0,0.0,Census Tract 26.01,3772.0,1560,3400.0,1292,3772,3400,372,10.941176470588236,0
4291,36061002800,140,36,61,35620,408,0.0,0.0,Census Tract 28,7114.0,3434,6701.0,3127,7114,6701,413,6.163259215042531,0
4292,36061002900,140,36,61,35620,408,0.0,0.0,Census Tract 29,6398.0,2328,7422.0,2418,6398,7422,-1024,-13.796820264079763,0
4293,36061003601,140,36,61,35620,408,0.0,0.0,Census Tract 36.01,3393.0,1566,3280.0,1334,3393,3280,113,3.4451219512195124,0
4294,36061003602,140,36,61,35620,408,0.0,0.0,Census Tract 36.02,3151.0,1597,2372.0,1191,3151,2372,779,32.841483979763915,0
4295,36061003700,140,36,61,35620,408,0.0,0.0,Census Tract 37,2447.0,1564,2256.0,1311,2447,2256,191,8.46631205673759,0
4296,36061004100,140,36,61,35620,408,0.0,0.0,Census Tract 41,7817.0,3783,8957.0,3695,7817,8957,-1140,-12.727475717316066,0
4297,36061004200,140,36,61,35620,408,0.0,0.0,Census Tract 42,5145.0,1761,3664.0,1774,5145,3664,1481,40.4203056768559,0
4298,36061004500,140,36,61,35620,408,0.0,0.0,Census Tract 45,1136.0,586,1066.0,503,1136,1066,70,6.566604127579738,0
4299,36061006200,140,36,61,35620,408,0.0,0.0,Census Tract 62,4437.0,1390,5077.0,1770,4437,5077,-640,-12.60586960803624,0
4300,36061006600,140,36,61,35620,408,0.0,0.0,Census Tract 66,11740.0,6966,11841.0,6881,11740,11841,-101,-0.8529684992821551,0
4301,36061007300,140,36,61,35620,408,0.0,0.0,Census Tract 73,6215.0,4563,6699.0,4760,6215,6699,-484,-7.224958949096879,0
4302,36061007500,140,36,61,35620,408,0.0,0.0,Census Tract 75,4159.0,2653,4165.0,2589,4159,4165,-6,-0.14405762304921968,0
4303,36061008900,140,36,61,35620,408,0.0,0.0,Census Tract 89,5708.0,3458,5320.0,3277,5708,5320,388,7.293233082706767,0
4304,36061009300,140,36,61,35620,408,0.0,0.0,Census Tract 93,8780.0,5579,8714.0,5498,8780,8714,66,0.757401882028919,0
4305,36061009600,140,36,61,35620,408,0.0,0.0,Census Tract 96,155.0,252,210.0,142,155,210,-55,-26.190476190476193,0
4306,36061009900,140,36,61,35620,408,0.0,0.0,Census Tract 99,1945.0,2400,1158.0,401,1945,1158,787,67.96200345423144,5
4307,36061010300,140,36,61,35620,408,0.0,0.0,Census Tract 103,2058.0,1414,1463.0,1093,2058,1463,595,40.66985645933015,0
4308,36061010400,140,36,61,35620,408,0.0,0.0,Census Tract 104,966.0,1040,1097.0,1075,966,1097,-131,-11.941659070191431,0
4309,36061010900,140,36,61,35620,408,0.0,0.0,Census Tract 109,183.0,132,208.0,123,183,208,-25,-12.01923076923077,0
4310,36061011100,140,36,61,35620,408,0.0,0.0,Census Tract 111,3512.0,2451,3048.0,1645,3512,3048,464,15.223097112860891,0
4311,36061011401,140,36,61,35620,408,0.0,0.0,Census Tract 114.01,1412.0,1335,1484.0,1326,1412,1484,-72,-4.8517520215633425,0
4312,36061011500,140,36,61,35620,408,0.0,0.0,Census Tract 115,2303.0,1456,1467.0,599,2303,1467,836,56.987048398091346,0
4313,36061011700,140,36,61,35620,408,0.0,0.0,Census Tract 117,3364.0,3154,340.0,54,3364,340,3024,889.4117647058824,3
4314,36061011900,140,36,61,35620,408,0.0,0.0,Census Tract 119,1120.0,1073,1405.0,1117,1120,1405,-285,-20.284697508896798,0
4315,36061012900,140,36,61,35620,408,0.0,0.0,Census Tract 129,6038.0,3762,4457.0,2517,6038,4457,1581,35.472290778550594,0
4316,36061013000,140,36,61,35620,408,0.0,0.0,Census Tract 130,4195.0,2706,4622.0,2976,4195,4622,-427,-9.238424924275206,0
4317,36061013300,140,36,61,35620,408,0.0,0.0,Census Tract 133,6208.0,3950,5805.0,3607,6208,5805,403,6.942291128337639,0
4318,36061013600,140,36,61,35620,408,0.0,0.0,Census Tract 136,15344.0,9658,15354.0,9648,15344,15354,-10,-0.06512960791976032,0
4319,36061013700,140,36,61,35620,408,0.0,0.0,Census Tract 137,6471.0,5661,6797.0,5815,6471,6797,-326,-4.7962336324849195,0
4320,36061013800,140,36,61,35620,408,0.0,0.0,Census Tract 138,12444.0,8150,12612.0,8301,12444,12612,-168,-1.3320647002854424,0
4321,36061014300,140,36,61,35620,408,0.0,0.0,Census Tract 143,25.0,0,18.0,0,25,18,7,38.88888888888889,0
4322,36061014500,140,36,61,35620,408,0.0,0.0,Census Tract 145,5542.0,3554,4411.0,2969,5542,4411,1131,25.64044434368624,0
4323,36061014601,140,36,61,35620,408,0.0,0.0,Census Tract 146.01,4274.0,2898,3846.0,2801,4274,3846,428,11.128445137805512,0
4324,36061014700,140,36,61,35620,408,0.0,0.0,Census Tract 147,2755.0,1718,2231.0,857,2755,2231,524,23.487225459435233,0
4325,36061015500,140,36,61,35620,408,0.0,0.0,Census Tract 155,9350.0,6186,7872.0,5516,9350,7872,1478,18.77540650406504,0
4326,36061015602,140,36,61,35620,408,0.0,0.0,Census Tract 156.02,2298.0,1062,1598.0,665,2298,1598,700,43.80475594493116,0
4327,36061015802,140,36,61,35620,408,0.0,0.0,Census Tract 158.02,3346.0,1744,3190.0,1576,3346,3190,156,4.890282131661442,0
4328,36061015900,140,36,61,35620,408,0.0,0.0,Census Tract 159,9623.0,6294,9902.0,6666,9623,9902,-279,-2.8176126035144415,0
4329,36061016002,140,36,61,35620,408,0.0,0.0,Census Tract 160.02,3131.0,1320,3164.0,1516,3131,3164,-33,-1.0429835651074588,0
4330,36061016200,140,36,61,35620,408,0.0,0.0,Census Tract 162,9308.0,4204,10067.0,4038,9308,10067,-759,-7.539485447501739,0
4331,36061016400,140,36,61,35620,408,0.0,0.0,Census Tract 164,6127.0,2425,5986.0,2233,6127,5986,141,2.355496157701303,0
4332,36061016600,140,36,61,35620,408,0.0,0.0,Census Tract 166,7317.0,3163,7327.0,2889,7317,7327,-10,-0.13648150675583456,0
4333,36061017000,140,36,61,35620,408,0.0,0.0,Census Tract 170,7855.0,3416,8157.0,3227,7855,8157,-302,-3.7023415471374275,0
4334,36061017200,140,36,61,35620,408,0.0,0.0,Census Tract 172,5504.0,2316,5258.0,1911,5504,5258,246,4.678585013313047,0
4335,36061017300,140,36,61,35620,408,0.0,0.0,Census Tract 173,8939.0,5220,8991.0,5414,8939,8991,-52,-0.5783561339116895,0
4336,36061017402,140,36,61,35620,408,0.0,0.0,Census Tract 174.02,2093.0,896,2173.0,838,2093,2173,-80,-3.681546249424758,0
4337,36061017700,140,36,61,35620,408,0.0,0.0,Census Tract 177,9151.0,4996,9618.0,5098,9151,9618,-467,-4.855479309627781,0
4338,36061017800,140,36,61,35620,408,0.0,0.0,Census Tract 178,3912.0,1847,4096.0,1880,3912,4096,-184,-4.4921875,0
4339,36061017900,140,36,61,35620,408,0.0,0.0,Census Tract 179,9293.0,5175,9497.0,5538,9293,9497,-204,-2.1480467516057704,0
4340,36061018000,140,36,61,35620,408,0.0,0.0,Census Tract 180,7476.0,2937,7851.0,2771,7476,7851,-375,-4.776461597248758,0
4341,36061018100,140,36,61,35620,408,0.0,0.0,Census Tract 181,8866.0,4736,9082.0,4884,8866,9082,-216,-2.3783307641488656,0
4342,36061018200,140,36,61,35620,408,0.0,0.0,Census Tract 182,6768.0,2695,6859.0,2560,6768,6859,-91,-1.3267240122466832,0
4343,36061018300,140,36,61,35620,408,0.0,0.0,Census Tract 183,8667.0,5144,9123.0,5300,8667,9123,-456,-4.9983558040118385,0
4344,36061018700,140,36,61,35620,408,0.0,0.0,Census Tract 187,8974.0,4707,9806.0,4915,8974,9806,-832,-8.484601264531918,0
4345,36061018900,140,36,61,35620,408,0.0,0.0,Census Tract 189,11547.0,5188,11883.0,5197,11547,11883,-336,-2.827568795758647,0
4346,36061019000,140,36,61,35620,408,0.0,0.0,Census Tract 190,3083.0,1604,1818.0,927,3083,1818,1265,69.58195819581958,5
4347,36061019100,140,36,61,35620,408,0.0,0.0,Census Tract 191,8807.0,4775,9077.0,4778,8807,9077,-270,-2.974551063126584,0
4348,36061019300,140,36,61,35620,408,0.0,0.0,Census Tract 193,9009.0,4324,9416.0,4264,9009,9416,-407,-4.322429906542056,0
4349,36061019702,140,36,61,35620,408,0.0,0.0,Census Tract 197.02,2090.0,1144,2088.0,1059,2090,2088,2,0.09578544061302681,0
4350,36061019800,140,36,61,35620,408,0.0,0.0,Census Tract 198,1914.0,1185,1517.0,819,1914,1517,397,26.170072511535924,0
4351,36061019900,140,36,61,35620,408,0.0,0.0,Census Tract 199,10064.0,3905,9077.0,3871,10064,9077,987,10.873636664096068,0
4352,36061020101,140,36,61,35620,408,0.0,0.0,Census Tract 201.01,1731.0,313,2215.0,349,1731,2215,-484,-21.8510158013544,0
4353,36061020300,140,36,61,35620,408,0.0,0.0,Census Tract 203,3633.0,757,3583.0,562,3633,3583,50,1.3954786491766675,0
4354,36061020600,140,36,61,35620,408,0.0,0.0,Census Tract 206,2942.0,1498,2310.0,1217,2942,2310,632,27.359307359307362,0
4355,36061021400,140,36,61,35620,408,0.0,0.0,Census Tract 214,3001.0,1967,3161.0,1954,3001,3161,-160,-5.06168933881683,0
4356,36061021703,140,36,61,35620,408,0.0,0.0,Census Tract 217.03,6.0,4,5.0,4,6,5,1,20.0,0
4357,36061022500,140,36,61,35620,408,0.0,0.0,Census Tract 225,10149.0,3873,11109.0,3696,10149,11109,-960,-8.641641911963273,0
4358,36061022600,140,36,61,35620,408,0.0,0.0,Census Tract 226,3778.0,2196,3601.0,2411,3778,3601,177,4.915301305193002,0
4359,36061022900,140,36,61,35620,408,0.0,0.0,Census Tract 229,8300.0,3164,8843.0,3095,8300,8843,-543,-6.140450073504466,0
4360,36061023502,140,36,61,35620,408,0.0,0.0,Census Tract 235.02,1819.0,848,2040.0,1032,1819,2040,-221,-10.833333333333334,0
4361,36061023600,140,36,61,35620,408,0.0,0.0,Census Tract 236,6404.0,3107,5688.0,2923,6404,5688,716,12.58790436005626,0
4362,36061023801,140,36,61,35620,408,0.0,0.0,Census Tract 238.01,9723.0,4404,7937.0,2915,9723,7937,1786,22.502204863298473,0
4363,36061023802,140,36,61,35620,408,0.0,0.0,Census Tract 238.02,1938.0,509,1582.0,336,1938,1582,356,22.5031605562579,0
4364,36061023900,140,36,61,35620,408,0.0,0.0,Census Tract 239,2371.0,1091,2686.0,1129,2371,2686,-315,-11.727475800446761,0
4365,36061024100,140,36,61,35620,408,0.0,0.0,Census Tract 241,7642.0,3434,8295.0,3489,7642,8295,-653,-7.872212176009645,0
4366,36061024500,140,36,61,35620,408,0.0,0.0,Census Tract 245,14934.0,4959,15838.0,4966,14934,15838,-904,-5.70779138780149,0
4367,36061025100,140,36,61,35620,408,0.0,0.0,Census Tract 251,2526.0,847,2995.0,904,2526,2995,-469,-15.659432387312187,0
4368,36061025300,140,36,61,35620,408,0.0,0.0,Census Tract 253,11236.0,3950,12753.0,3924,11236,12753,-1517,-11.895240335607308,0
