GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
36005042100,140,36,005,35620,408,,,Census Tract 421,5922,2390,6831,2446,5922,6831
36005042200,140,36,005,35620,408,,,Census Tract 422,3086,1204,2694,1172,3086,2694
36005042300,140,36,005,35620,408,,,Census Tract 423,4100,1489,3778,1492,4100,3778
36005042400,140,36,005,35620,408,,,Census Tract 424,2481,870,2570,865,2481,2570
36005042500,140,36,005,35620,408,,,Census Tract 425,6793,2291,6530,2324,6793,6530
36005042600,140,36,005,35620,408,,,Census Tract 426,6387,2253,6470,2269,6387,6470
36005042800,140,36,005,35620,408,,,Census Tract 428,2173,753,2239,794,2173,2239
36005042902,140,36,005,35620,408,,,Census Tract 429.02,3845,1465,3633,1442,3845,3633
36005043100,140,36,005,35620,408,,,Census Tract 431,9680,3551,9855,3577,9680,9855
36005043500,140,36,005,35620,408,,,Census Tract 435,39,12,29,12,39,29
36005044200,140,36,005,35620,408,,,Census Tract 442,3555,1368,3715,1426,3555,3715
36005044800,140,36,005,35620,408,,,Census Tract 448,2026,706,1836,671,2026,1836
36005044901,140,36,005,35620,408,,,Census Tract 449.01,1818,938,1973,918,1818,1973
36005044902,140,36,005,35620,408,,,Census Tract 449.02,1949,985,1992,951,1949,1992
36005045102,140,36,005,35620,408,,,Census Tract 451.02,1894,998,1943,983,1894,1943
36005045600,140,36,005,35620,408,,,Census Tract 456,2896,1132,2883,1083,2896,2883
36005046201,140,36,005,35620,408,,,Census Tract 462.01,26588,12651,24523,11522,26588,24523
36005046202,140,36,005,35620,408,,,Census Tract 462.02,8277,2681,7289,2512,8277,7289
36005048400,140,36,005,35620,408,,,Census Tract 484,3598,1294,3758,1273,3598,3758
36005050400,140,36,005,35620,408,,,Census Tract 504,39,19,5,2,39,5
36007000100,140,36,007,13780,999,,,Census Tract 1,3220,1606,2989,1636,3220,2989
36007000200,140,36,007,13780,999,,,Census Tract 2,3188,1713,3005,1720,3188,3005
36007000300,140,36,007,13780,999,,,Census Tract 3,2975,1496,3329,1471,2975,3329
36007000400,140,36,007,13780,999,,,Census Tract 4,2356,1095,2389,1141,2356,2389
36007000500,140,36,007,13780,999,,,Census Tract 5,1969,991,1957,1130,1969,1957
36007000600,140,36,007,13780,999,,,Census Tract 6,2296,1079,2422,1101,2296,2422
36007000700,140,36,007,13780,999,,,Census Tract 7,3684,1649,3667,1548,3684,3667
36007001100,140,36,007,13780,999,,,Census Tract 11,1689,1070,1745,1148,1689,1745
36007001200,140,36,007,13780,999,,,Census Tract 12,1173,984,1005,923,1173,1005
36007001300,140,36,007,13780,999,,,Census Tract 13,2762,1358,2696,1463,2762,2696
36007001400,140,36,007,13780,999,,,Census Tract 14,5074,2603,4855,2478,5074,4855
36007001500,140,36,007,13780,999,,,Census Tract 15,4672,2203,4727,2212,4672,4727
36007001600,140,36,007,13780,999,,,Census Tract 16,2389,1150,2391,1127,2389,2391
36007001700,140,36,007,13780,999,,,Census Tract 17,4081,2125,4308,2123,4081,4308
36007010200,140,36,007,13780,999,,,Census Tract 102,5377,2223,5459,2181,5377,5459
36007011902,140,36,007,13780,999,,,Census Tract 119.02,2732,1114,2738,1067,2732,2738
36007011903,140,36,007,13780,999,,,Census Tract 119.03,2751,1185,2707,1083,2751,2707
36007012201,140,36,007,13780,999,,,Census Tract 122.01,2521,1135,2680,1147,2521,2680
36007012202,140,36,007,13780,999,,,Census Tract 122.02,4153,1805,4229,1794,4153,4229
36007012300,140,36,007,13780,999,,,Census Tract 123,5232,2302,5441,2189,5232,5441
36007012400,140,36,007,13780,999,,,Census Tract 124,2407,1739,2477,1545,2407,2477
36007012500,140,36,007,13780,999,,,Census Tract 125,6274,2941,6421,2793,6274,6421
36007012600,140,36,007,13780,999,,,Census Tract 126,5857,2520,5651,2469,5857,5651
36007012701,140,36,007,13780,999,,,Census Tract 127.01,5441,2337,5940,2435,5441,5940
36007012702,140,36,007,13780,999,,,Census Tract 127.02,4942,1985,4957,1905,4942,4957
36007012800,140,36,007,13780,999,,,Census Tract 128,5278,2178,5327,2123,5278,5327
36007012900,140,36,007,13780,999,,,Census Tract 129,1532,811,1011,415,1532,1011
36007013100,140,36,007,13780,999,,,Census Tract 131,2617,1429,2709,1419,2617,2709
36007013201,140,36,007,13780,999,,,Census Tract 132.01,2269,1030,2364,1039,2269,2364
36007013202,140,36,007,13780,999,,,Census Tract 132.02,3189,1605,3219,1550,3189,3219
36007013304,140,36,007,13780,999,,,Census Tract 133.04,6039,2491,5999,2308,6039,5999
36007013600,140,36,007,13780,999,,,Census Tract 136,3738,1967,3625,1949,3738,3625
36007013700,140,36,007,13780,999,,,Census Tract 137,3299,1653,3271,1626,3299,3271
36007013800,140,36,007,13780,999,,,Census Tract 138,3475,1730,3322,1664,3475,3322
36007013900,140,36,007,13780,999,,,Census Tract 139,2352,1240,2406,1335,2352,2406
36007014100,140,36,007,13780,999,,,Census Tract 141,3449,1550,3643,1596,3449,3643
36007014200,140,36,007,13780,999,,,Census Tract 142,2776,1431,3279,1550,2776,3279
36007014301,140,36,007,13780,999,,,Census Tract 143.01,5305,2263,5219,2170,5305,5219
36007014500,140,36,007,13780,999,,,Census Tract 145,3315,1539,3617,1528,3315,3617
36007014600,140,36,007,13780,999,,,Census Tract 146,5265,2104,5267,1987,5265,5267
36009940000,140,36,009,36460,160,,,Census Tract 9400,314,108,388,136,314,388
36009940200,140,36,009,36460,160,,,Census Tract 9402,0,5,0,8,0,0
36009940300,140,36,009,36460,160,,,Census Tract 9403,6490,3128,6806,3035,6490,6806
36009960100,140,36,009,36460,160,,,Census Tract 9601,3520,1701,3587,1664,3520,3587
36009960200,140,36,009,36460,160,,,Census Tract 9602,4629,2358,4991,2370,4629,4991
36009960300,140,36,009,36460,160,,,Census Tract 9603,4625,2451,4797,2317,4625,4797
36009960500,140,36,009,36460,160,,,Census Tract 9605,5253,2115,5326,2083,5253,5326
36009960600,140,36,009,36460,160,,,Census Tract 9606,3427,1822,3505,1761,3427,3505
36009960702,140,36,009,36460,160,,,Census Tract 9607.02,3134,3521,3367,3088,3134,3367
36009960800,140,36,009,36460,160,,,Census Tract 9608,4296,2516,4485,2344,4296,4485
36009961100,140,36,009,36460,160,,,Census Tract 9611,4122,1913,4487,1866,4122,4487
36009961500,140,36,009,36460,160,,,Census Tract 9615,2279,1108,2470,1119,2279,2470
36009961600,140,36,009,36460,160,,,Census Tract 9616,3955,1852,4106,1794,3955,4106
36009961700,140,36,009,36460,160,,,Census Tract 9617,3545,1957,3886,2037,3545,3886
36009961800,140,36,009,36460,160,,,Census Tract 9618,4673,2237,4885,2171,4673,4885
36009962200,140,36,009,36460,160,,,Census Tract 9622,2984,2086,3048,1989,2984,3048
36011040100,140,36,011,12180,532,,,Census Tract 401,4700,2474,5270,2584,4700,5270
36011040400,140,36,011,12180,532,,,Census Tract 404,4464,1916,4777,1956,4464,4777
36011040500,140,36,011,12180,532,,,Census Tract 405,3267,1314,3255,1278,3267,3255
36011040600,140,36,011,12180,532,,,Census Tract 406,3595,1314,3244,1117,3595,3244
36011040800,140,36,011,12180,532,,,Census Tract 408,4820,2141,5249,2022,4820,5249
36011040900,140,36,011,12180,532,,,Census Tract 409,4063,1828,3891,1628,4063,3891
36011041100,140,36,011,12180,532,,,Census Tract 411,4349,2028,4181,1854,4349,4181
36011041300,140,36,011,12180,532,,,Census Tract 413,3898,1833,4138,1939,3898,4138
36011041400,140,36,011,12180,532,,,Census Tract 414,4879,2606,5090,2407,4879,5090
36011041500,140,36,011,12180,532,,,Census Tract 415,2890,1353,3036,1464,2890,3036
36011041800,140,36,011,12180,532,,,Census Tract 418,4677,2251,4604,2037,4677,4604
36011990200,140,36,011,12180,532,,,Census Tract 9902,0,0,0,0,0,0
36013030100,140,36,013,27460,999,,,Census Tract 301,4024,1774,3732,1762,4024,3732
36013030200,140,36,013,27460,999,,,Census Tract 302,4235,1910,4368,1976,4235,4368
36013030600,140,36,013,27460,999,,,Census Tract 306,3964,1684,3844,1768,3964,3844
36013030700,140,36,013,27460,999,,,Census Tract 307,4582,2094,4712,2091,4582,4712
36013030800,140,36,013,27460,999,,,Census Tract 308,4538,2152,4642,2170,4538,4642
36013035100,140,36,013,27460,999,,,Census Tract 351,4467,2319,4849,2365,4467,4849
36013035300,140,36,013,27460,999,,,Census Tract 353,2673,1169,2838,1079,2673,2838
36013035400,140,36,013,27460,999,,,Census Tract 354,2963,1395,3127,1426,2963,3127
36013035500,140,36,013,27460,999,,,Census Tract 355,2924,1464,3180,1503,2924,3180
36013035800,140,36,013,27460,999,,,Census Tract 358,3907,1888,4025,1895,3907,4025
36013035901,140,36,013,27460,999,,,Census Tract 359.01,5025,2301,4779,2000,5025,4779
36013035902,140,36,013,27460,999,,,Census Tract 359.02,2770,94,2390,110,2770,2390
36013036000,140,36,013,27460,999,,,Census Tract 360,4581,2183,4896,2155,4581,4896
36013036100,140,36,013,27460,999,,,Census Tract 361,5018,2458,5112,2200,5018,5112
36013036300,140,36,013,27460,999,,,Census Tract 363,4827,2124,5502,2096,4827,5502
36013036500,140,36,013,27460,999,,,Census Tract 365,4896,2539,5230,2492,4896,5230
36013036600,140,36,013,27460,999,,,Census Tract 366,3521,2050,3812,1961,3521,3812
36013036700,140,36,013,27460,999,,,Census Tract 367,4257,1900,3989,1773,4257,3989
36013036901,140,36,013,27460,999,,,Census Tract 369.01,2989,1339,3080,1188,2989,3080
36013036902,140,36,013,27460,999,,,Census Tract 369.02,3444,2455,3549,2180,3444,3549
36013037000,140,36,013,27460,999,,,Census Tract 370,3467,1512,3678,1448,3467,3678
36013037200,140,36,013,27460,999,,,Census Tract 372,3520,1652,3830,1628,3520,3830
36013037400,140,36,013,27460,999,,,Census Tract 374,3999,1757,4106,1626,3999,4106
36013037500,140,36,013,27460,999,,,Census Tract 375,4874,2150,5020,1981,4874,5020
36013990000,140,36,013,27460,999,,,Census Tract 9900,0,0,0,0,0,0
36015000400,140,36,015,21300,999,,,Census Tract 4,2208,1055,2278,1039,2208,2278
36015000500,140,36,015,21300,999,,,Census Tract 5,3090,1523,3172,1534,3090,3172
36015000600,140,36,015,21300,999,,,Census Tract 6,3732,1493,4243,1712,3732,4243
36015000700,140,36,015,21300,999,,,Census Tract 7,2439,1218,2713,1331,2439,2713
36015000900,140,36,015,21300,999,,,Census Tract 9,3730,1570,3934,1623,3730,3934
36015010100,140,36,015,21300,999,,,Census Tract 101,3519,1566,3572,1473,3519,3572
36015010300,140,36,015,21300,999,,,Census Tract 103,7731,3267,7221,2835,7731,7221
36015010400,140,36,015,21300,999,,,Census Tract 104,3599,1767,3391,1503,3599,3391
36015010500,140,36,015,21300,999,,,Census Tract 105,2817,1429,3038,1490,2817,3038
36015010800,140,36,015,21300,999,,,Census Tract 108,3742,1842,3822,1872,3742,3822
36015010900,140,36,015,21300,999,,,Census Tract 109,5112,2338,5285,2349,5112,5285
36015011100,140,36,015,21300,999,,,Census Tract 111,7241,3362,7396,3265,7241,7396
36015011200,140,36,015,21300,999,,,Census Tract 112,5394,1922,5740,1927,5394,5740
36017970400,140,36,017,99999,999,,,Census Tract 9704,3123,1538,3241,1605,3123,3241
36017970601,140,36,017,99999,999,,,Census Tract 9706.01,4225,1838,4080,1792,4225,4080
36017970602,140,36,017,99999,999,,,Census Tract 9706.02,3948,1965,4237,1978,3948,4237
36017970801,140,36,017,99999,999,,,Census Tract 9708.01,3921,1901,3950,1807,3921,3950
36017970900,140,36,017,99999,999,,,Census Tract 9709,5058,2482,5165,2389,5058,5165
36017971000,140,36,017,99999,999,,,Census Tract 9710,3635,1768,3649,1674,3635,3649
36019100700,140,36,019,38460,999,,,Census Tract 1007,3475,1552,3352,1401,3475,3352
36019100800,140,36,019,38460,999,,,Census Tract 1008,4731,2074,4399,1927,4731,4399
36019100900,140,36,019,38460,999,,,Census Tract 1009,5128,2875,5272,2809,5128,5272
36019101100,140,36,019,38460,999,,,Census Tract 1011,2608,13,2337,13,2608,2337
36019101300,140,36,019,38460,999,,,Census Tract 1013,3008,1407,3041,1582,3008,3041
36019101400,140,36,019,38460,999,,,Census Tract 1014,1919,1095,1114,631,1919,1114
36019101600,140,36,019,38460,999,,,Census Tract 1016,1544,685,1477,695,1544,1477
36019101700,140,36,019,38460,999,,,Census Tract 1017,5181,2120,5128,2001,5181,5128
36019101900,140,36,019,38460,999,,,Census Tract 1019,6998,2831,6368,2508,6998,6368
36019102000,140,36,019,38460,999,,,Census Tract 1020,3146,1473,3015,1347,3146,3015
36019102100,140,36,019,38460,999,,,Census Tract 1021,2120,854,1775,733,2120,1775
36027610000,140,36,027,39100,408,,,Census Tract 6100,2077,7,19,5,2077,19
36021000300,140,36,021,26460,104,,,Census Tract 3,4128,2262,4261,2116,4128,4261
36021000401,140,36,021,26460,104,,,Census Tract 4.01,2356,1149,2296,1059,2356,2296
36021000402,140,36,021,26460,104,,,Census Tract 4.02,6142,2571,5987,2370,6142,5987
36021000500,140,36,021,26460,104,,,Census Tract 5,2027,917,2188,929,2027,2188
36021000600,140,36,021,26460,104,,,Census Tract 6,2815,1224,2933,1204,2815,2933
36021000700,140,36,021,26460,104,,,Census Tract 7,5402,2558,5274,2241,5402,5274
36021000800,140,36,021,26460,104,,,Census Tract 8,1654,1082,1458,908,1654,1458
36021000900,140,36,021,26460,104,,,Census Tract 9,1927,1254,1740,1130,1927,1740
36021001000,140,36,021,26460,104,,,Census Tract 10,6021,2960,6402,2839,6021,6402
36021001100,140,36,021,26460,104,,,Census Tract 11,4165,2079,4177,1894,4165,4177
36021001500,140,36,021,26460,104,,,Census Tract 15,1310,814,1118,714,1310,1118
36021001600,140,36,021,26460,104,,,Census Tract 16,3615,2382,3275,2184,3615,3275
36021001700,140,36,021,26460,104,,,Census Tract 17,1573,1010,1513,823,1573,1513
36021001800,140,36,021,26460,104,,,Census Tract 18,1668,1035,1493,911,1668,1493
36021001900,140,36,021,26460,104,,,Census Tract 19,1965,866,1726,725,1965,1726
36021002000,140,36,021,26460,104,,,Census Tract 20,1954,1050,2018,984,1954,2018
36023970100,140,36,023,18660,296,,,Census Tract 9701,3715,1619,3869,1577,3715,3869
36023970200,140,36,023,18660,296,,,Census Tract 9702,5830,2480,5914,2407,5830,5914
36023970300,140,36,023,18660,296,,,Census Tract 9703,3144,1377,3224,1377,3144,3224
36023970400,140,36,023,18660,296,,,Census Tract 9704,2972,1225,2817,1174,2972,2817
36023970800,140,36,023,18660,296,,,Census Tract 9708,2717,91,2139,101,2717,2139
36023971000,140,36,023,18660,296,,,Census Tract 9710,5537,2362,5102,2257,5537,5102
36023971100,140,36,023,18660,296,,,Census Tract 9711,4823,2260,5040,2160,4823,5040
36025970100,140,36,025,99999,999,,,Census Tract 9701,4542,2634,4377,2391,4542,4377
36025970200,140,36,025,99999,999,,,Census Tract 9702,3204,2006,3221,1810,3204,3221
36025970300,140,36,025,99999,999,,,Census Tract 9703,2411,1465,8206,3899,2411,8206
36025970400,140,36,025,99999,999,,,Census Tract 9704,5774,2992,6103,2978,5774,6103
36025970500,140,36,025,99999,999,,,Census Tract 9705,4279,2865,4200,2535,4279,4200
36025970600,140,36,025,99999,999,,,Census Tract 9706,5576,3106,5608,2958,5576,5608
36025970700,140,36,025,99999,999,,,Census Tract 9707,2624,2405,2636,2228,2624,2636
36025970800,140,36,025,99999,999,,,Census Tract 9708,3762,1869,3644,1815,3762,3644
36025970900,140,36,025,99999,999,,,Census Tract 9709,1355,1,985,3,1355,985
36025971000,140,36,025,99999,999,,,Census Tract 9710,2900,1894,2607,1723,2900,2607
36025971200,140,36,025,99999,999,,,Census Tract 9712,3750,3229,4051,3013,3750,4051
36025971300,140,36,025,99999,999,,,Census Tract 9713,2077,1822,2042,1587,2077,2042
36025971400,140,36,025,99999,999,,,Census Tract 9714,3224,2743,3449,2512,3224,3449
36027010000,140,36,027,39100,408,,,Census Tract 100,4436,2045,4066,1824,4436,4066
36027020004,140,36,027,39100,408,,,Census Tract 200.04,2866,976,2766,888,2866,2766
36027020005,140,36,027,39100,408,,,Census Tract 200.05,5425,1931,4444,1532,5425,4444
36027030000,140,36,027,39100,408,,,Census Tract 300,4312,1915,4023,1733,4312,4023
36027040001,140,36,027,39100,408,,,Census Tract 400.01,4836,2051,4791,1866,4836,4791
36027040003,140,36,027,39100,408,,,Census Tract 400.03,3863,1586,3769,1398,3863,3769
36027050102,140,36,027,39100,408,,,Census Tract 501.02,3588,1242,3888,1266,3588,3888
36027050104,140,36,027,39100,408,,,Census Tract 501.04,6471,2256,5357,1792,6471,5357
36027050203,140,36,027,39100,408,,,Census Tract 502.03,4971,1788,4289,1496,4971,4289
36027050204,140,36,027,39100,408,,,Census Tract 502.04,2978,1012,2570,847,2978,2570
36027050205,140,36,027,39100,408,,,Census Tract 502.05,5449,1899,5002,1666,5449,5002
36027060100,140,36,027,39100,408,,,Census Tract 601,4799,2129,2925,1314,4799,2925
36027060201,140,36,027,39100,408,,,Census Tract 602.01,4427,1518,3661,1362,4427,3661
36027060202,140,36,027,39100,408,,,Census Tract 602.02,3997,1821,3307,1635,3997,3307
36027060301,140,36,027,39100,408,,,Census Tract 603.01,4531,1635,3369,1141,4531,3369
36027060302,140,36,027,39100,408,,,Census Tract 603.02,2182,1005,1622,702,2182,1622
36027060400,140,36,027,39100,408,,,Census Tract 604,2171,1138,1668,872,2171,1668
36027070101,140,36,027,39100,408,,,Census Tract 701.01,4373,1848,4198,1580,4373,4198
36027070102,140,36,027,39100,408,,,Census Tract 701.02,3472,1387,3574,1326,3472,3574
36027070201,140,36,027,39100,408,,,Census Tract 702.01,2860,1386,3041,1304,2860,3041
36027070301,140,36,027,39100,408,,,Census Tract 703.01,6243,2568,6291,2386,6243,6291
36027080104,140,36,027,39100,408,,,Census Tract 801.04,3838,1378,3510,1174,3838,3510
36027080202,140,36,027,39100,408,,,Census Tract 802.02,2617,959,2599,922,2617,2599
36027090000,140,36,027,39100,408,,,Census Tract 900,2370,1279,4550,1089,2370,4550
36027100000,140,36,027,39100,408,,,Census Tract 1000,3031,1627,3002,1366,3031,3002
36027110003,140,36,027,39100,408,,,Census Tract 1100.03,4063,1670,3342,1338,4063,3342
36027110004,140,36,027,39100,408,,,Census Tract 1100.04,2053,927,2032,884,2053,2032
36027110005,140,36,027,39100,408,,,Census Tract 1100.05,2347,996,2145,877,2347,2145
36027120000,140,36,027,39100,408,,,Census Tract 1200,2473,1284,2566,1159,2473,2566
36027130003,140,36,027,39100,408,,,Census Tract 1300.03,5119,2267,4871,2067,5119,4871
36027130004,140,36,027,39100,408,,,Census Tract 1300.04,1735,700,1601,611,1735,1601
36027140101,140,36,027,39100,408,,,Census Tract 1401.01,5126,1376,4687,1378,5126,4687
36027140200,140,36,027,39100,408,,,Census Tract 1402,7124,2977,6053,2464,7124,6053
36027140300,140,36,027,39100,408,,,Census Tract 1403,6169,2802,6038,2686,6169,6038
36027140500,140,36,027,39100,408,,,Census Tract 1405,2588,1280,2368,1145,2588,2368
36027140602,140,36,027,39100,408,,,Census Tract 1406.02,2840,1057,2992,1045,2840,2992
36027140801,140,36,027,39100,408,,,Census Tract 1408.01,2804,1063,2811,1038,2804,2811
36027150003,140,36,027,39100,408,,,Census Tract 1500.03,3027,830,2736,722,3027,2736
36027150004,140,36,027,39100,408,,,Census Tract 1500.04,3613,1451,3341,1268,3613,3341
36027150005,140,36,027,39100,408,,,Census Tract 1500.05,2718,1156,2502,1009,2718,2502
36027150006,140,36,027,39100,408,,,Census Tract 1500.06,1961,947,1790,826,1961,1790
36027160003,140,36,027,39100,408,,,Census Tract 1600.03,2361,1079,2434,965,2361,2434
36027160005,140,36,027,39100,408,,,Census Tract 1600.05,2657,1424,2746,1280,2657,2746
36027170000,140,36,027,39100,408,,,Census Tract 1700,3823,1913,3556,1715,3823,3556
36027180001,140,36,027,39100,408,,,Census Tract 1800.01,4877,1911,4557,1493,4877,4557
36027190101,140,36,027,39100,408,,,Census Tract 1901.01,4063,1415,3961,1353,4063,3961
