,lines_x,stations_x,Boro,2007,2008,2009,2010,2011,2012,2013,2012-2013 Change,12/13 %,2013 Rank,07/13 Change,7/13 %,index,lines_y,stations_y,3,4,k-means label
379,3 ,Rockaway Ave ,B,5616.0,5828.0,5699.0,5729.0,5715.0,5636.0,5632.0,-4.0,-0.1%,267.0,16.0,0.2849002849002849,RockawayAve3,3,RockawayAve,40.662549,-73.908946,0
380,C ,Rockaway Ave ,B,4633.0,4889.0,4786.0,4815.0,4971.0,5089.0,5137.0,48.0,+0.9%,283.0,504.0,10.87848046622059,RockawayAveAC,AC,RockawayAve,40.67834,-73.911946,0
381,A ,Rockaway Blvd ,Q,7055.0,7422.0,7441.0,7715.0,7786.0,8045.0,8662.0,617.0,+7.7%,181.0,1607.0,22.77817150956768,RockawayBlvdA,A,RockawayBlvd,40.680429,-73.843853,3
382,AS ,Rockaway Park-Beach 116 St ,Q,850.0,843.0,796.0,778.0,845.0,741.0,379.0,-362.0,-48.9%,416.0,-471.0,-55.41176470588235,RockawayPark-Beach116StAS,H,RockawayPark-Beach116St,40.580903,-73.835592,0
383,F ,Roosevelt Island ,M,5871.0,6071.0,5816.0,7870.0,6576.0,6430.0,6321.0,-109.0,-1.7%,238.0,450.0,7.664793050587634,RooseveltIslandF,F,RooseveltIsland,40.759145,-73.95326,0
384,3 ,Saratoga Ave ,B,5421.0,5572.0,5472.0,5529.0,5662.0,5697.0,5807.0,110.0,+1.9%,260.0,386.0,7.12045748016971,SaratogaAve3,3,SaratogaAve,40.661453,-73.916327,0
385,M ,Seneca Ave ,Q,2081.0,2117.0,2158.0,2235.0,2433.0,2461.0,2428.0,-33.0,-1.3%,386.0,347.0,16.67467563671312,SenecaAveM,M,SenecaAve,40.702762,-73.90774,3
386,BQ ,Sheepshead Bay ,B,14429.0,14899.0,14670.0,14969.0,13716.0,14083.0,14010.0,-73.0,-0.5%,108.0,-419.0,-2.9038741423522074,SheepsheadBayBQ,BQ,SheepsheadBay,40.586896,-73.954155,0
387,C ,Shepherd Ave ,B,2913.0,3076.0,2939.0,2917.0,2968.0,3034.0,3149.0,115.0,+3.8%,363.0,236.0,8.101613456917267,ShepherdAveAC,AC,ShepherdAve,40.67413,-73.88075,0
388,25 ,Simpson St ,Bx,8851.0,9375.0,9095.0,9815.0,9421.0,9243.0,9672.0,429.0,+4.6%,163.0,821.0,9.275788046548412,SimpsonSt25,25,SimpsonSt,40.824073,-73.893064,0
389,FG ,Smith-9 St ,B,4097.0,4464.0,4579.0,4763.0,1834.0,0.0,2854.0,2854.0,0,373.0,-1243.0,-30.339272638515986,Smith-9StFG,FGR,Smith-9St,40.67358,-73.995959,0
390,1R ,South Ferry ,M,28007.0,28948.0,29284.0,29014.0,29583.0,26576.0,20405.0,-6171.0,-23.2%,66.0,-7602.0,-27.143214196450888,SouthFerry1R,1R,SouthFerry,40.702068,-74.013664,0
391,6 ,Spring St ,M,10509.0,10877.0,10603.0,11132.0,11729.0,12153.0,12257.0,104.0,+0.9%,126.0,1748.0,16.633361880293084,SpringSt6,6,SpringSt,40.722301,-73.997141,3
392,CE ,Spring St ,M,11101.0,11488.0,10893.0,11249.0,12097.0,12604.0,13136.0,532.0,+4.2%,120.0,2035.0,18.331681830465723,SpringStCE,CE,SpringSt,40.726227,-74.003739,3
393,6 ,St Lawrence Ave ,Bx,3810.0,4036.0,4016.0,5093.0,1427.0,3852.0,3995.0,143.0,+3.7%,328.0,185.0,4.8556430446194225,StLawrenceAve6,6,StLawrenceAve,40.831509,-73.867618,0
394,MR,Steinway St ,Q,13711.0,14214.0,13901.0,14028.0,15036.0,15061.0,14769.0,-292.0,-1.9%,102.0,1058.0,7.716432061848151,SteinwayStMR,MR,SteinwaySt,40.756879,-73.92074,0
395,25 ,Sterling St ,B,5326.0,5417.0,5315.0,5597.0,5755.0,5899.0,5915.0,16.0,+0.3%,255.0,589.0,11.05895606458881,SterlingSt25,25,SterlingSt,40.662742,-73.95085,0
396,F ,Sutphin Blvd ,Q,4337.0,4464.0,4404.0,4605.0,4693.0,4760.0,4932.0,172.0,+3.6%,291.0,595.0,13.719160710168318,SutphinBlvdF,F,SutphinBlvd,40.70546,-73.810708,0
397,EJZ ,SutphinBlvd-ArcherAve-JFK ,Q,19036.0,20138.0,20144.0,20706.0,21630.0,22285.0,23012.0,727.0,+3.3%,59.0,3976.0,20.886740911956295,SutphinBlvd-ArcherAve-JFKEJZ,EJZ,SutphinBlvd-ArcherAve-JFK,40.700486,-73.807969,3
398,L ,Sutter Ave ,B,3265.0,3556.0,3766.0,4050.0,4201.0,4437.0,4555.0,118.0,+2.7%,309.0,1290.0,39.50995405819295,SutterAveL,L,SutterAve,40.669367,-73.901975,3
399,3 ,Sutter Ave ,B,7325.0,7495.0,7259.0,7461.0,7621.0,7713.0,7831.0,118.0,+1.5%,192.0,506.0,6.907849829351536,SutterAve3,3,SutterAve,40.664717,-73.92261,0
400,ACENQRS1237 ,Times Square-42 St ,M,181992.0,189506.0,181224.0,182170.0,189426.0,195464.0,197696.0,2232.0,+1.1%,1.0,15704.0,8.628950723108709,TimesSquare-42StACENQRS1237,ACENQRS1237,TimesSquare-42St,40.754672,-73.986754,0
401,BD ,Tremont Ave ,Bx,8767.0,8842.0,8542.0,8513.0,8767.0,8882.0,9157.0,275.0,+3.1%,173.0,390.0,4.448500057032052,TremontAveBD,BD,TremontAve,40.85041,-73.905227,0
402,R ,Union St ,B,6317.0,6581.0,6591.0,6738.0,7010.0,6935.0,6528.0,-407.0,-5.9%,231.0,211.0,3.340193129650151,UnionStR,R,UnionSt,40.677316,-73.98311,0
403,AC ,Utica Ave ,B,13367.0,14057.0,13515.0,13584.0,13977.0,14327.0,14673.0,346.0,+2.4%,104.0,1306.0,9.770329916959678,UticaAveAC,AC,UticaAve,40.679364,-73.930729,0
404,1 ,Van Cortlandt Park-242 St ,Bx,5758.0,6184.0,6040.0,6148.0,6504.0,6641.0,6943.0,302.0,+4.5%,216.0,1185.0,20.58006252170893,VanCortlandtPark-242St1,1,VanCortlandtPark-242St,40.889248,-73.898583,3
405,3 ,Van Siclen Ave ,B,2937.0,3090.0,3124.0,3302.0,3415.0,3431.0,3431.0,0.0,+0.0%,351.0,494.0,16.819884235614573,VanSiclenAve3,3,VanSiclenAve,40.665449,-73.889395,3
406,C ,Van Siclen Ave ,B,2646.0,2903.0,2763.0,2829.0,2854.0,2864.0,2974.0,110.0,+3.8%,365.0,328.0,12.396069538926682,VanSiclenAveAC,AC,VanSiclenAve,40.67271,-73.890358,0
407,JZ ,Van Siclen Ave ,B,2265.0,2437.0,2550.0,2615.0,2765.0,2829.0,2883.0,54.0,+1.9%,370.0,618.0,27.28476821192053,VanSiclenAveJZ,JZ,VanSiclenAve,40.678024,-73.891688,3
408,7 ,Vernon Blvd-Jackson Ave ,Q,8019.0,9541.0,9607.0,10028.0,10450.0,11541.0,12610.0,1069.0,+9.3%,121.0,4591.0,57.25152762189799,VernonBlvd-JacksonAve7,7,VernonBlvd-JacksonAve,40.742626,-73.953581,3
409,2 ,Wakefield-241 St ,Bx,4002.0,4257.0,4212.0,4582.0,4955.0,5048.0,4825.0,-223.0,-4.4%,295.0,823.0,20.56471764117941,Wakefield-241St2,25,Wakefield-241St,40.903125,-73.85062,3
410,23 ,Wall St ,M,26579.0,26852.0,26090.0,25371.0,25559.0,25682.0,26706.0,1024.0,+4.0%,42.0,127.0,0.4778208359983446,WallSt23,23,WallSt,40.706821,-74.0091,0
411,45 ,Wall St ,M,23107.0,23357.0,22358.0,22551.0,22986.0,23992.0,25078.0,1086.0,+4.5%,48.0,1971.0,8.529882719522222,WallSt45,45,WallSt,40.707557,-74.011862,0
412,ABCDEFM ,West 4 St ,M,36879.0,38018.0,37304.0,37175.0,37873.0,39157.0,40798.0,1641.0,+4.2%,22.0,3919.0,10.626643889476396,West4StABCDEFM,ABCDEFM,West4St,40.732338,-74.000495,0
413,FQ ,West 8 St ,B,2146.0,2333.0,2302.0,2506.0,2478.0,2285.0,2069.0,-216.0,-9.5%,396.0,-77.0,-3.5880708294501398,West8StFQ,FQ,West8St,40.576127,-73.975939,0
414,25 ,West Farms Square-East Tremont Ave ,Bx,7050.0,7348.0,7270.0,8052.0,7749.0,7842.0,7979.0,137.0,+1.7%,191.0,929.0,13.177304964539008,WestFarmsSquare-EastTremontAve25,25,WestFarmsSquare-EastTremontAve,40.840295,-73.880049,0
415,6 ,Westchester Square-East Tremont Ave ,Bx,6095.0,6322.0,6178.0,6359.0,6663.0,6663.0,6820.0,157.0,+2.4%,219.0,725.0,11.894995898277276,WestchesterSquare-EastTremontAve6,6,WestchesterSquare-EastTremontAve,40.839892,-73.842952,0
416,6 ,Whitlock Ave ,Bx,1507.0,1524.0,1528.0,524.0,2342.0,1691.0,1685.0,-6.0,-0.4%,402.0,178.0,11.81154611811546,WhitlockAve6,6,WhitlockAve,40.826525,-73.886283,0
417,L ,Wilson Ave ,B,3036.0,3354.0,3357.0,3400.0,3532.0,3566.0,3865.0,299.0,+8.4%,334.0,829.0,27.30566534914361,WilsonAveL,L,WilsonAve,40.688764,-73.904046,3
418,25 ,Winthrop St ,B,6581.0,6862.0,6854.0,7185.0,7409.0,7524.0,7639.0,115.0,+1.5%,197.0,1058.0,16.076584105759004,WinthropSt25,25,WinthropSt,40.656652,-73.9502,3
419,JZ ,Woodhaven Blvd ,Q,3907.0,4173.0,4176.0,4260.0,4433.0,4464.0,4576.0,112.0,+2.5%,308.0,669.0,17.123112362426415,WoodhavenBlvdJZ,JZ,WoodhavenBlvd,40.693879,-73.851576,3
420,MR,Woodhaven Blvd ,Q,22990.0,23826.0,23035.0,22673.0,22502.0,22521.0,22276.0,-245.0,-1.1%,62.0,-714.0,-3.1056981296215747,WoodhavenBlvdMR,MR,WoodhavenBlvd,40.733106,-73.869229,0
421,4 ,Woodlawn ,Bx,6318.0,6723.0,6980.0,7513.0,7852.0,7797.0,7776.0,-21.0,-0.3%,193.0,1458.0,23.076923076923077,Woodlawn4,4,Woodlawn,40.886037,-73.878751,3
422,7 ,Woodside Ave-61 St ,Q,16070.0,16746.0,16541.0,16680.0,16734.0,16698.0,16559.0,-139.0,-0.8%,86.0,489.0,3.042937149968886,WoodsideAve-61St7,7,WoodsideAve-61St,40.74563,-73.902984,0
423,F ,York St ,B,5131.0,5894.0,6077.0,6621.0,7426.0,7798.0,8629.0,831.0,+10.7%,182.0,3498.0,68.17384525433638,YorkStF,F,YorkSt,40.699743,-73.986885,3
424,6 ,Zerega Ave ,Bx,2335.0,2455.0,2404.0,2539.0,2741.0,2849.0,3253.0,404.0,+14.2%,361.0,918.0,39.314775160599574,ZeregaAve6,6,ZeregaAve,40.836488,-73.847036,3
